session_id,src_ip,num_commands,duration_sec,commands,label_id,label_name,mitre_features,triage_features,change_features,num_downloads,download_shas,binary_type,system_changes_summary,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,triage_file_size,triage_entropy,triage_priority,triage_is_go,triage_is_packed,triage_is_stripped,triage_is_dll,triage_is_static,triage_score_mining,triage_score_botnet,triage_score_recon,triage_score_destructive,ghidra_function_count,ghidra_total_instructions,ghidra_total_basic_blocks,ghidra_max_function_size,ghidra_avg_callers,ghidra_max_callers,ghidra_mining_pool_count,ghidra_crypto_wallet_count,ghidra_ip_count,ghidra_url_count,ghidra_shell_cmd_count,ghidra_file_path_count,ghidra_imports_file_io,ghidra_imports_process,ghidra_imports_network,ghidra_imports_crypto,ghidra_imports_evasion,ghidra_has_aes_sbox,ghidra_has_sha256_constants,ghidra_has_rc4_state,ghidra_has_xor_loop,ghidra_go_user_functions,ghidra_go_runtime_functions,angr_basic_blocks,angr_edges,angr_functions_recovered,angr_cyclomatic_complexity,angr_function_count,angr_user_functions_listed,angr_syscalls_network,angr_syscalls_file_io,angr_syscalls_process,angr_syscalls_memory,angr_ip_count,angr_url_count,angr_mining_indicator_count,angr_shell_cmd_count,angr_has_network,angr_has_file_manipulation,angr_has_process_control,angr_has_crypto,angr_has_mining,angr_has_persistence,angr_has_evasion,angr_has_shell_execution,angr_complexity_tier,angr_is_partial,angr_loaded_as_blob,script_line_count,script_url_count,script_download_count,script_arch_count,script_is_downloader,script_is_multi_arch,script_is_miner,script_has_persistence,script_has_anti_forensics,has_ghidra_results,has_angr_results,has_script_results,deep_func_ratio_angr_ghidra,deep_mining_signal_count,deep_total_network_indicators,deep_total_crypto_indicators,deep_max_complexity,deep_total_evasion_indicators,deep_is_go_consensus
synthetic_destructive_542864,169.161.94.2,9,1044.3172485531563,POST /upload/rm.php HTTP/1.1; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c; service sshd stop; iptables -F,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 9, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 541754.8172894132, 'triage_entropy': 6.761187488865303, 'triage_priority': 54.83318494592068, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.8974988348034453, 'triage_ghidra_score': 0.9589958542100333, 'triage_angr_score': 0.9836566920953227}","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,destructive,"Deleted log files, shredded critical system files, wrote over disk, cleared command history, stopped SSH service, and flushed firewall rules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_289281,107.19.4.162,7,439.2657625416264,POST /upload/rm.php HTTP/1.1; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 370149.2910151531, 'triage_entropy': 6.850840529666256, 'triage_priority': 26.525143340845357, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.9626562878229518, 'triage_ghidra_score': 0.9338225071077578, 'triage_angr_score': 0.7168101903325889}","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,destructive,"Files deleted, logs cleared, sensitive files shredded, disk wiped, command history cleared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_872323,191.140.200.228,9,639.1948413284196,"POST /upload/rm.php HTTP/1.1
Content-Type: application/x-www-form-urlencoded

file=/var/log/*; rm -rf /var/log/*; history -c; POST /upload/shred.php HTTP/1.1
Content-Type: application/x-www-form-urlencoded

file=/etc/passwd; shred -u /etc/passwd; history -c; POST /upload/dd.php HTTP/1.1
Content-Type: application/x-www-form-urlencoded

file=/dev/sda; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c",4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 7.5, 'mitre_severity_weighted': 61.167, 'mitre_kill_chain_score': 4, 'mitre_unique_technique_count': 6, 'mitre_total_commands': 9, 'mitre_matched_commands': 9, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1033|T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 718777.837681821, 'triage_entropy': 7.360827700214338, 'triage_priority': 43.602587209579426, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.7313791755202376, 'triage_ghidra_score': 1.0, 'triage_angr_score': 1.0}","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,wiper,"file deletion, file encryption, log clearing, service stop, config modification",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_118785,105.32.242.213,7,1055.098905835462,POST /upload/rm.php HTTP/1.1; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 1201451.2054197814, 'triage_entropy': 7.797209519573408, 'triage_priority': 33.76627095375684, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.9309135510395845, 'triage_ghidra_score': 1.0, 'triage_angr_score': 0.7157700939624085}","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,destructive,"Files deleted from /var/log, /etc/passwd shredded, disk wiped, and command history cleared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_707716,66.202.135.2,10,641.5839538184762,POST /upload/rm.php HTTP/1.1; Content-Length: 10; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; Content-Length: 10; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; Content-Length: 10; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 10, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 1861644.3947248831, 'triage_entropy': 7.779747288213037, 'triage_priority': 62.61323206151154, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.7692835709223661, 'triage_ghidra_score': 0.9260718191707198, 'triage_angr_score': 0.9363574660506832}","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,destructive,"file deletion, file encryption, log clearing, service stop, config modification",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_868344,204.156.26.128,7,1186.7533839524517,POST /upload/rm.php HTTP/1.1; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 129061.08560049385, 'triage_entropy': 7.832812024281249, 'triage_priority': 51.447495272223634, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.8190940544059508, 'triage_ghidra_score': 0.9720043034784905, 'triage_angr_score': 1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,destructive,"Logs deleted, passwd file shredded, disk wiped, command history cleared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_369581,107.82.218.53,15,877.7025333423143,POST /upload/rm.php HTTP/1.1; GET /index.html HTTP/1.1; POST /upload/shred.php HTTP/1.1; GET /admin HTTP/1.1; POST /upload/dd.php HTTP/1.1; GET /var/log/* HTTP/1.1; POST /api/clear_logs HTTP/1.1; GET /etc/ssh/sshd_config HTTP/1.1; POST /api/disable_ssh HTTP/1.1; GET /etc/iptables/rules.v4 HTTP/1.1; POST /api/wipe_disk HTTP/1.1; rm -rf /var/log/* HTTP/1.1; shred -u /var/log/* HTTP/1.1; dd if=/dev/zero of=/dev/sda bs=1M count=10 HTTP/1.1; history -c HTTP/1.1,4,Destructive,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 7.6, 'mitre_severity_weighted': 62.0, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 15, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1485|T1561.001|T1595.003'}","{'triage_file_size': 77712.14087243273, 'triage_entropy': 7.101300676998106, 'triage_priority': 43.01423806905007, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.7736788934765276, 'triage_ghidra_score': 0.9919458062073316, 'triage_angr_score': 0.739783975869052}","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,destructive,"file deletion, file encryption, log clearing, service stop, config modification",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_916489,198.138.91.30,7,920.2313484775796,GET /upload/rm.php HTTP/1.1; POST /api/shred HTTP/1.1; GET /upload/dd.php HTTP/1.1; rm -rf /var/log/*; shred -u /etc/passwd; dd if=/dev/zero of=/dev/sda bs=1M count=1; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 754787.7687240272, 'triage_entropy': 7.571129780295775, 'triage_priority': 40.214495596769964, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.9993655246697057, 'triage_ghidra_score': 1.0, 'triage_angr_score': 0.9556090416568213}","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,destructive,"File deletion, file encryption, log clearing, service stop, config modification",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_284967,100.96.128.186,7,31.69078062470782,POST /upload/rm.php HTTP/1.1; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; dd if=/dev/zero of=/dev/sda bs=1M count=10; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 708183.1860304335, 'triage_entropy': 7.2006483038693645, 'triage_priority': 78.4633910251232, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.8603775660663036, 'triage_ghidra_score': 1.0, 'triage_angr_score': 0.8924967487692785}","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,destructive,"File deletion of log files, encryption of /etc/passwd, disk wipe using dd, and clearing command history",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_762249,90.15.174.219,7,473.2410688942053,POST /upload/rm.php HTTP/1.1; rm -rf /var/log/*; POST /upload/shred.php HTTP/1.1; shred -u /etc/passwd; POST /upload/dd.php HTTP/1.1; dd if=/dev/zero of=/dev/sda; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 1832065.743652484, 'triage_entropy': 7.626125469484858, 'triage_priority': 75.53168850879277, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.7259272605004675, 'triage_ghidra_score': 0.8253731911250713, 'triage_angr_score': 0.7583251754704153}","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,destructive,"Files and logs deleted, password file shredded, disk wiped, command history cleared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_destructive_918691,127.234.198.83,7,774.6075843941886,POST /upload/rm.php HTTP/1.1; POST /upload/shred.php HTTP/1.1; POST /upload/dd.php HTTP/1.1; rm -rf /var/log/*; shred -u /etc/passwd; dd if=/dev/zero of=/dev/sda; history -c,4,Destructive,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 2, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 2, 'mitre_severity_max': 10, 'mitre_severity_mean': 8.4, 'mitre_severity_weighted': 71.6, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 5, 'mitre_total_commands': 7, 'mitre_matched_commands': 4, 'mitre_severity_tier': 'emergency', 'mitre_technique_ids': 'T1070.002|T1070.003|T1190|T1485|T1561.001'}","{'triage_file_size': 1525674.8169152664, 'triage_entropy': 6.6449971417351446, 'triage_priority': 55.8693825774666, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.9435428293104307, 'triage_ghidra_score': 0.8849439923987478, 'triage_angr_score': 0.7760574746759983}","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,wiper,"File deletion in /var/log, /etc/passwd shredded, disk overwritten with zeroes, command history cleared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
